"Radial position"
0.0761596
0.0854409
0.094868
0.104402
0.114015
0.123689
0.133411
0.143171
0.152975
0.162791
0.172628
0.182483
0.192353
0.202235
0.212128
0.222031
0.223601
0.213771
0.203958
0.194163
0.18439
0.174643
0.164926
0.155245
0.145595
0.136009
0.126486
0.117043
0.107701
0.0984872
0.0894424
0.0806231
0.0721122
0.0640231
0.0565613
0.0499935
0.0447154
0.0412252
0.0399939
0.0412245
0.044714
0.0499917
0.056568
0.0640305
0.0721097
0.0806204
0.0894396
0.0984844
0.107698
0.11704
0.126483
0.136018
0.145604
0.155242
0.164923
0.17464
0.184387
0.19416
0.203955
0.21378
0.22361
0.225616
0.215877
0.206152
0.196467
0.186815
0.177201
0.167633
0.158117
0.148666
0.13929
0.129996
0.120828
0.111803
0.102957
0.0943421
0.086027
0.0781076
0.0707169
0.0640384
0.0583108
0.0538547
0.0509945
0.050005
0.0509951
0.0538558
0.0583124
0.0640325
0.0707103
0.0781099
0.0860295
0.0943447
0.10296
0.111805
0.120831
0.129999
0.139282
0.148657
0.15812
0.167636
0.177204
0.186818
0.19647
0.206155
0.215868
0.225607
0.228031
0.218401
0.208805
0.199249
0.189739
0.180281
0.170885
0.161561
0.152311
0.143176
0.134163
0.1253
0.116621
0.10817
0.100004
0.0922009
0.0848592
0.0781017
0.0721117
0.067084
0.0632485
0.0608312
0.0600036
0.0608307
0.0632476
0.0670827
0.0721169
0.0781077
0.0848571
0.0921985
0.100002
0.108167
0.116618
0.125297
0.13416
0.143184
0.15232
0.161558
0.170882
0.180278
0.189736
0.199246
0.208802
0.21841
0.228041
0.221366
0.211892
0.202482
0.193131
0.183848
0.174644
0.165532
0.156529
0.147654
0.13892
0.130381
0.122064
0.114017
0.106303
0.0989972
0.0921987
0.0860272
0.0806271
0.0761574
0.072802
0.0707124
0.0700022
0.0707128
0.0728028
0.0761587
0.0806224
0.0860218
0.0922007
0.0989994
0.106305
0.11402
0.122067
0.130384
0.138923
0.147645
0.15652
0.165535
0.174647
0.183851
0.193134
0.202485
0.211895
0.221357
0.224719
0.215405
0.206155
0.196978
0.187885
0.178889
0.170005
0.16124
0.15264
0.14422
0.136014
0.128063
0.120417
0.113139
0.106305
0.100004
0.0943375
0.0894415
0.0854398
0.0824625
0.0806233
0.0800007
0.0806229
0.0824618
0.0854387
0.0894457
0.0943425
0.100002
0.106303
0.113137
0.120415
0.12806
0.136011
0.144217
0.152648
0.161249
0.170002
0.178886
0.187883
0.196975
0.206152
0.215402
0.224728
0.228478
0.219312
0.210234
0.201244
0.192353
0.183576
0.17493
0.166436
0.158118
0.149995
0.142123
0.134533
0.127277
0.120415
0.114018
0.108167
0.102958
0.0984901
0.0948658
0.0921938
0.0905528
0.0899993
0.0905532
0.0921945
0.0948668
0.0984862
0.102953
0.108169
0.114019
0.120417
0.12728
0.134536
0.142125
0.149997
0.15811
0.166428
0.174933
0.183579
0.192356
0.201247
0.210237
0.219315
0.22847
0.223604
0.214708
0.205912
0.197232
0.188682
0.180281
0.17204
0.164007
0.156201
0.148658
0.14142
0.134535
0.128062
0.122066
0.11662
0.111799
0.1077
0.1044
0.101978
0.100497
0.0999979
0.100496
0.101977
0.104399
0.107703
0.111803
0.116618
0.122064
0.128061
0.134533
0.141418
0.148656
0.156199
0.164015
0.172048
0.180278
0.188679
0.197229
0.20591
0.214705
0.223601
0.228248
0.21954
0.210947
0.202482
0.194163
0.18601
0.178046
0.170295
0.162781
0.155558
0.148656
0.142123
0.136012
0.130382
0.125298
0.120829
0.117045
0.114013
0.111799
0.11045
0.109996
0.11045
0.1118
0.114013
0.117042
0.120825
0.125299
0.130383
0.136013
0.142125
0.148658
0.15556
0.162784
0.170288
0.178038
0.186013
0.194166
0.202485
0.210949
0.219543
0.228251
0.224719
0.216331
0.208086
0.2
0.192095
0.184383
0.176911
0.1697
0.162783
0.156201
0.149997
0.144219
0.138922
0.134162
0.129993
0.126485
0.123688
0.12165
0.120411
0.119995
0.120411
0.12165
0.123687
0.126488
0.129997
0.134161
0.138921
0.144218
0.149995
0.156199
0.162781
0.169698
0.176918
0.18439
0.192092
0.199998
0.208083
0.216329
0.224716
0.222038
0.214012
0.20616
0.1985
0.191056
0.183856
0.176918
0.170295
0.164015
0.158118
0.152648
0.147654
0.143185
0.139291
0.136022
0.133421
0.131535
0.13039
0.130006
0.13039
0.131535
0.133422
0.136019
0.139288
0.143186
0.147656
0.15265
0.15812
0.164017
0.170297
0.17692
0.183849
0.19105
0.198502
0.206162
0.214015
0.22204
0.228039
0.220232
0.212609
0.20519
0.197989
0.19105
0.184392
0.178048
0.17205
0.166438
0.161251
0.156531
0.152322
0.148663
0.145606
0.143182
0.141426
0.140361
0.140005
0.140361
0.141425
0.143182
0.145608
0.148666
0.152321
0.156529
0.161249
0.166436
0.172048
0.178046
0.18439
0.191057
0.197996
0.205188
0.212606
0.22023
0.228036
0.226717
0.21932
0.212136
0.205188
0.1985
0.192092
0.186011
0.180278
0.17493
0.170003
0.165533
0.161559
0.158118
0.155246
0.152973
0.15133
0.150336
0.150003
0.150336
0.151331
0.152973
0.155244
0.158115
0.16156
0.165534
0.170004
0.174932
0.18028
0.186012
0.192094
0.198494
0.205181
0.212138
0.219322
0.22672
0.226278
0.219322
0.2126
0.206154
0.2
0.194165
0.188681
0.183578
0.178888
0.174646
0.170884
0.167631
0.164925
0.16279
0.161247
0.160314
0.160002
0.160314
0.161246
0.162789
0.164927
0.167633
0.170883
0.174645
0.178887
0.183576
0.188679
0.194164
0.199998
0.20616
0.212607
0.21932
0.226276
0.226717
0.22023
0.214013
0.208083
0.202482
0.19723
0.192353
0.187883
0.183849
0.180279
0.177202
0.174644
0.172626
0.171172
0.170294
0.17
0.170294
0.171173
0.172627
0.174642
0.177199
0.18028
0.18385
0.187884
0.192355
0.197231
0.202484
0.208085
0.214007
0.220224
0.226719
0.228031
0.222033
0.216331
0.210949
0.205912
0.201246
0.196977
0.193133
0.189737
0.186813
0.184389
0.182481
0.181107
0.180277
0.179999
0.180276
0.181106
0.182481
0.184391
0.186815
0.189736
0.193131
0.196976
0.201244
0.20591
0.210947
0.216329
0.222038
0.228036
0.224717
0.219541
0.214705
0.210235
0.206153
0.202483
0.199247
0.196467
0.194164
0.192351
0.191047
0.19026
0.189998
0.190261
0.191047
0.192351
0.194162
0.196465
0.199248
0.202484
0.206154
0.210236
0.214707
0.219542
0.224718
0.230213
0.22825
0.223603
0.219314
0.215404
0.211894
0.208804
0.20615
0.203956
0.202233
0.200994
0.200246
0.199996
0.200246
0.200993
0.202233
0.203958
0.206152
0.208803
0.211893
0.215403
0.219313
0.223602
0.228249
0.228468
0.224717
0.221355
0.218399
0.215866
0.213771
0.212126
0.210945
0.210233
0.209995
0.210233
0.210945
0.212126
0.21377
0.215864
0.2184
0.221356
0.224718
0.228469
0.228042
0.225615
0.223612
0.222041
0.220913
0.220233
0.220006
0.220233
0.220913
0.222041
0.223613
0.225617
0.228041
0.230004
